,variable,language,year,state,value,total,percentage,NAME,ranking
4578,B16001_054E,Hindi,2012,32,2474,2516691,0.0983036852756,Nevada,22
4579,B16001_057E,Urdu,2012,32,1356,2516691,0.0538802737404,Nevada,30
4580,B16001_060E,Other Indic languages,2012,32,4593,2516691,0.182501546674,Nevada,14
4581,B16001_063E,Other Indo-European languages,2012,32,3006,2516691,0.119442553734,Nevada,18
4582,B16001_066E,Chinese,2012,32,26781,2516691,1.06413540637,Nevada,3
4583,B16001_069E,Japanese,2012,32,5683,2516691,0.225812386185,Nevada,11
4584,B16001_072E,Korean,2012,32,9199,2516691,0.365519644644,Nevada,5
4585,B16001_075E,"Mon-Khmer, Cambodian",2012,32,1178,2516691,0.0468074944441,Nevada,33
4586,B16001_078E,Hmong,2012,32,42,2516691,0.00166885803621,Nevada,39
4587,B16001_081E,Thai,2012,32,4986,2516691,0.198117289727,Nevada,13
4588,B16001_084E,Laotian,2012,32,1449,2516691,0.0575756022491,Nevada,29
4589,B16001_087E,Vietnamese,2012,32,7518,2516691,0.298725588481,Nevada,9
4590,B16001_090E,Other Asian languages,2012,32,2358,2516691,0.0936944583185,Nevada,23
4591,B16001_093E,Tagalog,2012,32,68471,2516691,2.72067568088,Nevada,2
4592,B16001_096E,Other Pacific Island languages,2012,32,10025,2516691,0.398340519357,Nevada,4
4593,B16001_099E,Navajo,2012,32,997,2516691,0.0396155110023,Nevada,34
4594,B16001_102E,Other Native North American languages,2012,32,2100,2516691,0.0834429018104,Nevada,26
4595,B16001_105E,Hungarian,2012,32,1691,2516691,0.0671914033149,Nevada,28
4596,B16001_108E,Arabic,2012,32,5817,2516691,0.231136838015,Nevada,10
4597,B16001_111E,Hebrew,2012,32,2200,2516691,0.0874163733251,Nevada,25
4598,B16001_114E,African languages,2012,32,9144,2516691,0.363334235311,Nevada,6
4599,B16001_117E,Other and unspecified languages,2012,32,736,2516691,0.0292447503488,Nevada,36
4601,B16001_003E,Spanish or Spanish Creole,2013,32,517933,2546528,20.3387906986,Nevada,1
4602,B16001_006E,"French (incl. Patois, Cajun)",2013,32,8070,2546528,0.316902072155,Nevada,8
4603,B16001_009E,French Creole,2013,32,543,2546528,0.0213231505799,Nevada,37
4604,B16001_012E,Italian,2013,32,4794,2546528,0.188256323905,Nevada,14
4605,B16001_015E,Portuguese or Portuguese Creole,2013,32,2786,2546528,0.109403862828,Nevada,20
4606,B16001_018E,German,2013,32,7998,2546528,0.314074693072,Nevada,9
4607,B16001_021E,Yiddish,2013,32,367,2546528,0.0144117794896,Nevada,38
4608,B16001_024E,Other West Germanic languages,2013,32,1056,2546528,0.0414682265422,Nevada,33
4609,B16001_027E,Scandinavian languages,2013,32,1313,2546528,0.0515603991003,Nevada,31
4610,B16001_030E,Greek,2013,32,2236,2546528,0.0878058281707,Nevada,26
4611,B16001_033E,Russian,2013,32,5168,2546528,0.202942987472,Nevada,13
4612,B16001_036E,Polish,2013,32,2496,2546528,0.0980158081906,Nevada,22
4613,B16001_039E,Serbo-Croatian,2013,32,3824,2546528,0.1501652446,Nevada,17
4614,B16001_042E,Other Slavic languages,2013,32,2970,2546528,0.11662938715,Nevada,19
4615,B16001_045E,Armenian,2013,32,2411,2546528,0.0946779301072,Nevada,24
4616,B16001_048E,Persian,2013,32,4187,2546528,0.164419947474,Nevada,16
4617,B16001_051E,Gujarati,2013,32,1022,2546528,0.0401330753088,Nevada,34
4618,B16001_054E,Hindi,2013,32,2435,2546528,0.0956203898013,Nevada,23
4619,B16001_057E,Urdu,2013,32,1536,2546528,0.060317420425,Nevada,30
4620,B16001_060E,Other Indic languages,2013,32,4544,2546528,0.178439035424,Nevada,15
4621,B16001_063E,Other Indo-European languages,2013,32,3323,2546528,0.130491398485,Nevada,18
4622,B16001_066E,Chinese,2013,32,27518,2546528,1.08060857764,Nevada,3
4623,B16001_069E,Japanese,2013,32,5811,2546528,0.228193053444,Nevada,11
4624,B16001_072E,Korean,2013,32,10507,2546528,0.412601000264,Nevada,4
4625,B16001_075E,"Mon-Khmer, Cambodian",2013,32,1198,2546528,0.0470444463992,Nevada,32
4626,B16001_078E,Hmong,2013,32,59,2546528,0.00231688008143,Nevada,39
4627,B16001_081E,Thai,2013,32,5168,2546528,0.202942987472,Nevada,12
4628,B16001_084E,Laotian,2013,32,1842,2546528,0.0723337815253,Nevada,28
4629,B16001_087E,Vietnamese,2013,32,8718,2546528,0.342348483897,Nevada,7
4630,B16001_090E,Other Asian languages,2013,32,2408,2546528,0.0945601226454,Nevada,25
4631,B16001_093E,Tagalog,2013,32,69278,2546528,2.72048844544,Nevada,2
4632,B16001_096E,Other Pacific Island languages,2013,32,10160,2546528,0.398974603853,Nevada,5
4633,B16001_099E,Navajo,2013,32,1022,2546528,0.0401330753088,Nevada,35
4634,B16001_102E,Other Native North American languages,2013,32,1906,2546528,0.0748470073763,Nevada,27
4635,B16001_105E,Hungarian,2013,32,1792,2546528,0.0703703238292,Nevada,29
4636,B16001_108E,Arabic,2013,32,5964,2546528,0.234201233994,Nevada,10
4637,B16001_111E,Hebrew,2013,32,2565,2546528,0.100725379811,Nevada,21
4638,B16001_114E,African languages,2013,32,9641,2546528,0.378593912967,Nevada,6
4639,B16001_117E,Other and unspecified languages,2013,32,818,2546528,0.0321221679086,Nevada,36
4641,B16001_003E,Spanish or Spanish Creole,2010,33,26623,1241642,2.14417682392,New Hampshire,2
4642,B16001_006E,"French (incl. Patois, Cajun)",2010,33,26641,1241642,2.14562651714,New Hampshire,1
4643,B16001_009E,French Creole,2010,33,444,1241642,0.0357590996439,New Hampshire,27
4644,B16001_012E,Italian,2010,33,2084,1241642,0.167842260491,New Hampshire,11
4645,B16001_015E,Portuguese or Portuguese Creole,2010,33,4224,1241642,0.340194677693,New Hampshire,4
4646,B16001_018E,German,2010,33,3388,1241642,0.272864481066,New Hampshire,5
4647,B16001_021E,Yiddish,2010,33,10,1241642,0.000805385127114,New Hampshire,38
4648,B16001_024E,Other West Germanic languages,2010,33,443,1241642,0.0356785611311,New Hampshire,28
4649,B16001_027E,Scandinavian languages,2010,33,748,1241642,0.0602428075081,New Hampshire,22
4650,B16001_030E,Greek,2010,33,2756,1241642,0.221964141033,New Hampshire,6
4651,B16001_033E,Russian,2010,33,1557,1241642,0.125398464292,New Hampshire,15
4652,B16001_036E,Polish,2010,33,1517,1241642,0.122176923783,New Hampshire,16
4653,B16001_039E,Serbo-Croatian,2010,33,1619,1241642,0.13039185208,New Hampshire,13
4654,B16001_042E,Other Slavic languages,2010,33,488,1241642,0.0393027942032,New Hampshire,25
4655,B16001_045E,Armenian,2010,33,209,1241642,0.0168325491567,New Hampshire,34
4656,B16001_048E,Persian,2010,33,217,1241642,0.0174768572584,New Hampshire,33
4657,B16001_051E,Gujarati,2010,33,1028,1241642,0.0827935910673,New Hampshire,21
4658,B16001_054E,Hindi,2010,33,2103,1241642,0.169372492232,New Hampshire,10
4659,B16001_057E,Urdu,2010,33,264,1241642,0.0212621673558,New Hampshire,32
4660,B16001_060E,Other Indic languages,2010,33,2415,1241642,0.194500508198,New Hampshire,7
4661,B16001_063E,Other Indo-European languages,2010,33,1382,1241642,0.111304224567,New Hampshire,17
4662,B16001_066E,Chinese,2010,33,5014,1241642,0.403820102735,New Hampshire,3
4663,B16001_069E,Japanese,2010,33,609,1241642,0.0490479542412,New Hampshire,24
4664,B16001_072E,Korean,2010,33,1163,1241642,0.0936662902834,New Hampshire,19
4665,B16001_075E,"Mon-Khmer, Cambodian",2010,33,627,1241642,0.05049764747,New Hampshire,23
4666,B16001_078E,Hmong,2010,33,0,1241642,0.0,New Hampshire,39
4667,B16001_081E,Thai,2010,33,457,1241642,0.0368061003091,New Hampshire,26
4668,B16001_084E,Laotian,2010,33,357,1241642,0.028752249038,New Hampshire,30
4669,B16001_087E,Vietnamese,2010,33,1969,1241642,0.158580331529,New Hampshire,12
4670,B16001_090E,Other Asian languages,2010,33,2215,1241642,0.178392805656,New Hampshire,8
4671,B16001_093E,Tagalog,2010,33,1069,1241642,0.0860956700885,New Hampshire,20
4672,B16001_096E,Other Pacific Island languages,2010,33,1284,1241642,0.103411450321,New Hampshire,18
4673,B16001_099E,Navajo,2010,33,13,1241642,0.00104700066525,New Hampshire,37
4674,B16001_102E,Other Native North American languages,2010,33,116,1241642,0.00934246747452,New Hampshire,36
4675,B16001_105E,Hungarian,2010,33,181,1241642,0.0145774708008,New Hampshire,35
4676,B16001_108E,Arabic,2010,33,1596,1241642,0.128539466287,New Hampshire,14
4677,B16001_111E,Hebrew,2010,33,440,1241642,0.035436945593,New Hampshire,29
4678,B16001_114E,African languages,2010,33,2166,1241642,0.174446418533,New Hampshire,9
4679,B16001_117E,Other and unspecified languages,2010,33,353,1241642,0.0284300949871,New Hampshire,31
4681,B16001_003E,Spanish or Spanish Creole,2011,33,26519,1244973,2.13008635529,New Hampshire,1
4682,B16001_006E,"French (incl. Patois, Cajun)",2011,33,25806,1244973,2.07281603697,New Hampshire,2
4683,B16001_009E,French Creole,2011,33,604,1244973,0.0485151083598,New Hampshire,25
4684,B16001_012E,Italian,2011,33,2104,1244973,0.168999648988,New Hampshire,10
4685,B16001_015E,Portuguese or Portuguese Creole,2011,33,3834,1244973,0.307958485847,New Hampshire,4
4686,B16001_018E,German,2011,33,3393,1244973,0.272536030902,New Hampshire,5
4687,B16001_021E,Yiddish,2011,33,7,1244973,0.0005622611896,New Hampshire,38
4688,B16001_024E,Other West Germanic languages,2011,33,455,1244973,0.036546977324,New Hampshire,27
4689,B16001_027E,Scandinavian languages,2011,33,726,1244973,0.0583145176642,New Hampshire,22
4690,B16001_030E,Greek,2011,33,2447,1244973,0.196550447279,New Hampshire,8
4691,B16001_033E,Russian,2011,33,1434,1244973,0.115183220841,New Hampshire,14
4692,B16001_036E,Polish,2011,33,1340,1244973,0.107632856295,New Hampshire,15
4693,B16001_039E,Serbo-Croatian,2011,33,1333,1244973,0.107070595105,New Hampshire,16
4694,B16001_042E,Other Slavic languages,2011,33,621,1244973,0.0498805998202,New Hampshire,24
4695,B16001_045E,Armenian,2011,33,219,1244973,0.0175907429318,New Hampshire,33
4696,B16001_048E,Persian,2011,33,212,1244973,0.0170284817422,New Hampshire,34
4697,B16001_051E,Gujarati,2011,33,1240,1244973,0.0996005535863,New Hampshire,18
4698,B16001_054E,Hindi,2011,33,1939,1244973,0.155746349519,New Hampshire,11
4699,B16001_057E,Urdu,2011,33,397,1244973,0.031888241753,New Hampshire,31
4700,B16001_060E,Other Indic languages,2011,33,3004,1244973,0.241290373366,New Hampshire,6
4701,B16001_063E,Other Indo-European languages,2011,33,1229,1244973,0.0987170002884,New Hampshire,19
4702,B16001_066E,Chinese,2011,33,4497,1244973,0.361212652805,New Hampshire,3
4703,B16001_069E,Japanese,2011,33,586,1244973,0.0470692938722,New Hampshire,26
4704,B16001_072E,Korean,2011,33,1305,1244973,0.104821550347,New Hampshire,17
4705,B16001_075E,"Mon-Khmer, Cambodian",2011,33,717,1244973,0.0575916104205,New Hampshire,23
4706,B16001_078E,Hmong,2011,33,0,1244973,0.0,New Hampshire,39
4707,B16001_081E,Thai,2011,33,432,1244973,0.034699547701,New Hampshire,30
4708,B16001_084E,Laotian,2011,33,440,1244973,0.0353421319177,New Hampshire,29
4709,B16001_087E,Vietnamese,2011,33,1832,1244973,0.147151785621,New Hampshire,13
4710,B16001_090E,Other Asian languages,2011,33,2482,1244973,0.199361753227,New Hampshire,7
4711,B16001_093E,Tagalog,2011,33,1063,1244973,0.0853833777921,New Hampshire,21
4712,B16001_096E,Other Pacific Island languages,2011,33,1180,1244973,0.0947811719612,New Hampshire,20
4713,B16001_099E,Navajo,2011,33,15,1244973,0.00120484540629,New Hampshire,37
4714,B16001_102E,Other Native North American languages,2011,33,146,1244973,0.0117271619545,New Hampshire,36
4715,B16001_105E,Hungarian,2011,33,203,1244973,0.0163055744984,New Hampshire,35
4716,B16001_108E,Arabic,2011,33,1859,1244973,0.149320507352,New Hampshire,12
4717,B16001_111E,Hebrew,2011,33,344,1244973,0.0276311213175,New Hampshire,32
4718,B16001_114E,African languages,2011,33,2247,1244973,0.180485841862,New Hampshire,9
4719,B16001_117E,Other and unspecified languages,2011,33,451,1244973,0.0362256852157,New Hampshire,28
4721,B16001_003E,Spanish or Spanish Creole,2012,33,25944,1248102,2.07867626204,New Hampshire,1
4722,B16001_006E,"French (incl. Patois, Cajun)",2012,33,24697,1248102,1.9787645561,New Hampshire,2
4723,B16001_009E,French Creole,2012,33,784,1248102,0.0628153788713,New Hampshire,22
4724,B16001_012E,Italian,2012,33,1963,1248102,0.157278812148,New Hampshire,12
4725,B16001_015E,Portuguese or Portuguese Creole,2012,33,3402,1248102,0.272573876174,New Hampshire,5
4726,B16001_018E,German,2012,33,3583,1248102,0.287075896041,New Hampshire,4
4727,B16001_021E,Yiddish,2012,33,6,1248102,0.000480729940341,New Hampshire,38
4728,B16001_024E,Other West Germanic languages,2012,33,443,1248102,0.0354938939285,New Hampshire,30
4729,B16001_027E,Scandinavian languages,2012,33,627,1248102,0.0502362787657,New Hampshire,26
4730,B16001_030E,Greek,2012,33,2774,1248102,0.222257475751,New Hampshire,7
4731,B16001_033E,Russian,2012,33,1562,1248102,0.125150027802,New Hampshire,14
4732,B16001_036E,Polish,2012,33,1242,1248102,0.0995110976507,New Hampshire,17
4733,B16001_039E,Serbo-Croatian,2012,33,1238,1248102,0.0991906110238,New Hampshire,18
4734,B16001_042E,Other Slavic languages,2012,33,606,1248102,0.0485537239745,New Hampshire,27
4735,B16001_045E,Armenian,2012,33,229,1248102,0.0183478593897,New Hampshire,33
4736,B16001_048E,Persian,2012,33,178,1248102,0.0142616548968,New Hampshire,34
4737,B16001_051E,Gujarati,2012,33,1140,1248102,0.0913386886649,New Hampshire,20
4738,B16001_054E,Hindi,2012,33,1981,1248102,0.158721001969,New Hampshire,11
4739,B16001_057E,Urdu,2012,33,463,1248102,0.037096327063,New Hampshire,29
4740,B16001_060E,Other Indic languages,2012,33,3067,1248102,0.245733121171,New Hampshire,6
4741,B16001_063E,Other Indo-European languages,2012,33,1445,1248102,0.115775793966,New Hampshire,16
4742,B16001_066E,Chinese,2012,33,4476,1248102,0.358624535495,New Hampshire,3
4743,B16001_069E,Japanese,2012,33,715,1248102,0.0572869845574,New Hampshire,24
4744,B16001_072E,Korean,2012,33,1506,1248102,0.120663215026,New Hampshire,15
4745,B16001_075E,"Mon-Khmer, Cambodian",2012,33,759,1248102,0.0608123374532,New Hampshire,23
4746,B16001_078E,Hmong,2012,33,0,1248102,0.0,New Hampshire,39
4747,B16001_081E,Thai,2012,33,437,1248102,0.0350131639882,New Hampshire,31
4748,B16001_084E,Laotian,2012,33,695,1248102,0.0556845514229,New Hampshire,25
4749,B16001_087E,Vietnamese,2012,33,1887,1248102,0.151189566237,New Hampshire,13
4750,B16001_090E,Other Asian languages,2012,33,2610,1248102,0.209117524049,New Hampshire,8
4751,B16001_093E,Tagalog,2012,33,1080,1248102,0.0865313892615,New Hampshire,21
4752,B16001_096E,Other Pacific Island languages,2012,33,1169,1248102,0.0936622167099,New Hampshire,19
4753,B16001_099E,Navajo,2012,33,15,1248102,0.00120182485085,New Hampshire,37
4754,B16001_102E,Other Native North American languages,2012,33,154,1248102,0.0123387351354,New Hampshire,35
4755,B16001_105E,Hungarian,2012,33,141,1248102,0.011297153598,New Hampshire,36
4756,B16001_108E,Arabic,2012,33,2227,1248102,0.178430929523,New Hampshire,10
4757,B16001_111E,Hebrew,2012,33,432,1248102,0.0346125557046,New Hampshire,32
4758,B16001_114E,African languages,2012,33,2272,1248102,0.182036404076,New Hampshire,9
4759,B16001_117E,Other and unspecified languages,2012,33,545,1248102,0.0436663029143,New Hampshire,28
4761,B16001_003E,Spanish or Spanish Creole,2013,33,26815,1251055,2.14339097801,New Hampshire,1
4762,B16001_006E,"French (incl. Patois, Cajun)",2013,33,24061,1251055,1.92325677129,New Hampshire,2
4763,B16001_009E,French Creole,2013,33,794,1251055,0.0634664343294,New Hampshire,23
4764,B16001_012E,Italian,2013,33,1798,1251055,0.143718701416,New Hampshire,12
4765,B16001_015E,Portuguese or Portuguese Creole,2013,33,3347,1251055,0.267534201134,New Hampshire,5
4766,B16001_018E,German,2013,33,3920,1251055,0.3133355448,New Hampshire,4
4767,B16001_021E,Yiddish,2013,33,14,1251055,0.00111905551714,New Hampshire,37
4768,B16001_024E,Other West Germanic languages,2013,33,452,1251055,0.0361295066963,New Hampshire,30
4769,B16001_027E,Scandinavian languages,2013,33,474,1251055,0.037888022509,New Hampshire,29
4770,B16001_030E,Greek,2013,33,2693,1251055,0.215258321976,New Hampshire,8
4771,B16001_033E,Russian,2013,33,1774,1251055,0.141800320529,New Hampshire,13
4772,B16001_036E,Polish,2013,33,1320,1251055,0.105510948759,New Hampshire,18
4773,B16001_039E,Serbo-Croatian,2013,33,1504,1251055,0.120218535556,New Hampshire,16
4774,B16001_042E,Other Slavic languages,2013,33,485,1251055,0.0387672804153,New Hampshire,28
4775,B16001_045E,Armenian,2013,33,210,1251055,0.0167858327572,New Hampshire,33
4776,B16001_048E,Persian,2013,33,205,1251055,0.0163861700725,New Hampshire,34
4777,B16001_051E,Gujarati,2013,33,1138,1251055,0.0909632270364,New Hampshire,20
4778,B16001_054E,Hindi,2013,33,1618,1251055,0.129330844767,New Hampshire,14
4779,B16001_057E,Urdu,2013,33,717,1251055,0.0573116289851,New Hampshire,25
4780,B16001_060E,Other Indic languages,2013,33,3343,1251055,0.267214470986,New Hampshire,6
4781,B16001_063E,Other Indo-European languages,2013,33,1545,1251055,0.12349576957,New Hampshire,15
4782,B16001_066E,Chinese,2013,33,4876,1251055,0.389751050114,New Hampshire,3
4783,B16001_069E,Japanese,2013,33,795,1251055,0.0635463668664,New Hampshire,22
4784,B16001_072E,Korean,2013,33,1420,1251055,0.113504202453,New Hampshire,17
4785,B16001_075E,"Mon-Khmer, Cambodian",2013,33,792,1251055,0.0633065692555,New Hampshire,24
4786,B16001_078E,Hmong,2013,33,9,1251055,0.000719392832449,New Hampshire,38
4787,B16001_081E,Thai,2013,33,237,1251055,0.0189440112545,New Hampshire,32
4788,B16001_084E,Laotian,2013,33,555,1251055,0.044362558001,New Hampshire,27
4789,B16001_087E,Vietnamese,2013,33,2087,1251055,0.166819204591,New Hampshire,11
4790,B16001_090E,Other Asian languages,2013,33,2771,1251055,0.221493059857,New Hampshire,7
4791,B16001_093E,Tagalog,2013,33,1078,1251055,0.0861672748201,New Hampshire,21
4792,B16001_096E,Other Pacific Island languages,2013,33,1222,1251055,0.0976775601392,New Hampshire,19
4793,B16001_099E,Navajo,2013,33,0,1251055,0.0,New Hampshire,39
4794,B16001_102E,Other Native North American languages,2013,33,170,1251055,0.0135885312796,New Hampshire,36
4795,B16001_105E,Hungarian,2013,33,187,1251055,0.0149473844076,New Hampshire,35
4796,B16001_108E,Arabic,2013,33,2285,1251055,0.182645846905,New Hampshire,10
4797,B16001_111E,Hebrew,2013,33,438,1251055,0.0350104511792,New Hampshire,31
4798,B16001_114E,African languages,2013,33,2359,1251055,0.188560854639,New Hampshire,9
4799,B16001_117E,Other and unspecified languages,2013,33,570,1251055,0.0455615460551,New Hampshire,26
4801,B16001_003E,Spanish or Spanish Creole,2010,34,1191818,8174427,14.5798353817,New Jersey,1
4802,B16001_006E,"French (incl. Patois, Cajun)",2010,34,37276,8174427,0.456007497529,New Jersey,15
4803,B16001_009E,French Creole,2010,34,41172,8174427,0.503668330514,New Jersey,14
4804,B16001_012E,Italian,2010,34,85220,8174427,1.04251955519,New Jersey,3
4805,B16001_015E,Portuguese or Portuguese Creole,2010,34,85058,8174427,1.04053776491,New Jersey,4
4806,B16001_018E,German,2010,34,29812,8174427,0.364698345217,New Jersey,17
4807,B16001_021E,Yiddish,2010,34,6915,8174427,0.0845930852401,New Jersey,28
4808,B16001_024E,Other West Germanic languages,2010,34,3717,8174427,0.0454710770553,New Jersey,31
4809,B16001_027E,Scandinavian languages,2010,34,3248,8174427,0.0397336718525,New Jersey,32
4810,B16001_030E,Greek,2010,34,21265,8174427,0.260140557864,New Jersey,19
4811,B16001_033E,Russian,2010,34,44927,8174427,0.549604271957,New Jersey,13
4812,B16001_036E,Polish,2010,34,64695,8174427,0.791431619611,New Jersey,8
4813,B16001_039E,Serbo-Croatian,2010,34,10095,8174427,0.123494894505,New Jersey,25
4814,B16001_042E,Other Slavic languages,2010,34,20704,8174427,0.253277691513,New Jersey,20
4815,B16001_045E,Armenian,2010,34,5547,8174427,0.0678579672924,New Jersey,29
4816,B16001_048E,Persian,2010,34,7437,8174427,0.0909788539307,New Jersey,26
4817,B16001_051E,Gujarati,2010,34,68662,8174427,0.839961015004,New Jersey,7
4818,B16001_054E,Hindi,2010,34,58002,8174427,0.709554321055,New Jersey,10
4819,B16001_057E,Urdu,2010,34,25859,8174427,0.316340215651,New Jersey,18
4820,B16001_060E,Other Indic languages,2010,34,48009,8174427,0.587307220433,New Jersey,12
4821,B16001_063E,Other Indo-European languages,2010,34,18364,8174427,0.224651831865,New Jersey,21
4822,B16001_066E,Chinese,2010,34,106299,8174427,1.30038472421,New Jersey,2
4823,B16001_069E,Japanese,2010,34,11819,8174427,0.144585057766,New Jersey,24
4824,B16001_072E,Korean,2010,34,73535,8174427,0.899573756057,New Jersey,6
4825,B16001_075E,"Mon-Khmer, Cambodian",2010,34,666,8174427,0.00814736005349,New Jersey,36
4826,B16001_078E,Hmong,2010,34,18,8174427,0.000220198920365,New Jersey,38
4827,B16001_081E,Thai,2010,34,2516,8174427,0.0307789157576,New Jersey,34
4828,B16001_084E,Laotian,2010,34,442,8174427,0.00540710682229,New Jersey,37
4829,B16001_087E,Vietnamese,2010,34,18281,8174427,0.223636470177,New Jersey,22
4830,B16001_090E,Other Asian languages,2010,34,62844,8174427,0.768787830633,New Jersey,9
4831,B16001_093E,Tagalog,2010,34,79096,8174427,0.967602989176,New Jersey,5
4832,B16001_096E,Other Pacific Island languages,2010,34,3792,8174427,0.0463885725568,New Jersey,30
4833,B16001_099E,Navajo,2010,34,0,8174427,0.0,New Jersey,39
4834,B16001_102E,Other Native North American languages,2010,34,703,8174427,0.00859999116758,New Jersey,35
4835,B16001_105E,Hungarian,2010,34,6975,8174427,0.0853270816413,New Jersey,27
4836,B16001_108E,Arabic,2010,34,48673,8174427,0.595430113939,New Jersey,11
4837,B16001_111E,Hebrew,2010,34,17050,8174427,0.208577310679,New Jersey,23
4838,B16001_114E,African languages,2010,34,30200,8174427,0.369444855279,New Jersey,16
4839,B16001_117E,Other and unspecified languages,2010,34,2904,8174427,0.0355254258188,New Jersey,33
4841,B16001_003E,Spanish or Spanish Creole,2011,34,1218565,8209694,14.8430014566,New Jersey,1
4842,B16001_006E,"French (incl. Patois, Cajun)",2011,34,38737,8209694,0.471844626608,New Jersey,15
4843,B16001_009E,French Creole,2011,34,44712,8209694,0.544624440326,New Jersey,14
4844,B16001_012E,Italian,2011,34,82520,8209694,1.00515317623,New Jersey,4
4845,B16001_015E,Portuguese or Portuguese Creole,2011,34,85999,8209694,1.04752990794,New Jersey,3
4846,B16001_018E,German,2011,34,29601,8209694,0.360561550772,New Jersey,17
4847,B16001_021E,Yiddish,2011,34,6318,8209694,0.0769578013505,New Jersey,28
4848,B16001_024E,Other West Germanic languages,2011,34,3689,8209694,0.0449346833146,New Jersey,31
4849,B16001_027E,Scandinavian languages,2011,34,3128,8209694,0.0381012982944,New Jersey,33
4850,B16001_030E,Greek,2011,34,21434,8209694,0.261081594515,New Jersey,20
4851,B16001_033E,Russian,2011,34,45160,8209694,0.550081403765,New Jersey,13
4852,B16001_036E,Polish,2011,34,66763,8209694,0.813221540291,New Jersey,9
4853,B16001_039E,Serbo-Croatian,2011,34,9420,8209694,0.114742400874,New Jersey,25
4854,B16001_042E,Other Slavic languages,2011,34,21847,8209694,0.266112232685,New Jersey,19
4855,B16001_045E,Armenian,2011,34,5483,8209694,0.0667868985129,New Jersey,29
4856,B16001_048E,Persian,2011,34,7606,8209694,0.0926465712364,New Jersey,26
4857,B16001_051E,Gujarati,2011,34,69728,8209694,0.849337380906,New Jersey,7
4858,B16001_054E,Hindi,2011,34,59853,8209694,0.72905275154,New Jersey,10
4859,B16001_057E,Urdu,2011,34,25904,8209694,0.315529421681,New Jersey,18
4860,B16001_060E,Other Indic languages,2011,34,50913,8209694,0.620157097207,New Jersey,11
4861,B16001_063E,Other Indo-European languages,2011,34,20055,8209694,0.244284378931,New Jersey,21
4862,B16001_066E,Chinese,2011,34,108739,8209694,1.32451952533,New Jersey,2
4863,B16001_069E,Japanese,2011,34,11595,8209694,0.141235471139,New Jersey,24
4864,B16001_072E,Korean,2011,34,76747,8209694,0.934833868351,New Jersey,6
4865,B16001_075E,"Mon-Khmer, Cambodian",2011,34,708,8209694,0.00862395114848,New Jersey,36
4866,B16001_078E,Hmong,2011,34,15,8209694,0.000182710829417,New Jersey,38
4867,B16001_081E,Thai,2011,34,2882,8209694,0.035104840692,New Jersey,34
4868,B16001_084E,Laotian,2011,34,466,8209694,0.00567621643389,New Jersey,37
4869,B16001_087E,Vietnamese,2011,34,19331,8209694,0.235465536231,New Jersey,22
4870,B16001_090E,Other Asian languages,2011,34,66831,8209694,0.814049829385,New Jersey,8
4871,B16001_093E,Tagalog,2011,34,79495,8209694,0.9683064923,New Jersey,5
4872,B16001_096E,Other Pacific Island languages,2011,34,4476,8209694,0.054520911498,New Jersey,30
4873,B16001_099E,Navajo,2011,34,0,8209694,0.0,New Jersey,39
4874,B16001_102E,Other Native North American languages,2011,34,810,8209694,0.00986638478852,New Jersey,35
4875,B16001_105E,Hungarian,2011,34,7049,8209694,0.085861909104,New Jersey,27
4876,B16001_108E,Arabic,2011,34,50729,8209694,0.617915844366,New Jersey,12
4877,B16001_111E,Hebrew,2011,34,15415,8209694,0.187765829031,New Jersey,23
4878,B16001_114E,African languages,2011,34,31961,8209694,0.3893080546,New Jersey,16
4879,B16001_117E,Other and unspecified languages,2011,34,3495,8209694,0.0425716232542,New Jersey,32
4881,B16001_003E,Spanish or Spanish Creole,2012,34,1250143,8255899,15.1424211948,New Jersey,1
4882,B16001_006E,"French (incl. Patois, Cajun)",2012,34,38420,8255899,0.465364220178,New Jersey,15
4883,B16001_009E,French Creole,2012,34,43850,8255899,0.531135373628,New Jersey,14
4884,B16001_012E,Italian,2012,34,81056,8255899,0.981794956552,New Jersey,4
4885,B16001_015E,Portuguese or Portuguese Creole,2012,34,83381,8255899,1.00995663828,New Jersey,3
4886,B16001_018E,German,2012,34,28532,8255899,0.345595313121,New Jersey,17
4887,B16001_021E,Yiddish,2012,34,6047,8255899,0.0732445975902,New Jersey,28
4888,B16001_024E,Other West Germanic languages,2012,34,3418,8255899,0.041400700275,New Jersey,33
4889,B16001_027E,Scandinavian languages,2012,34,3458,8255899,0.0418852023262,New Jersey,32
4890,B16001_030E,Greek,2012,34,21345,8255899,0.258542407072,New Jersey,19
4891,B16001_033E,Russian,2012,34,44078,8255899,0.53389703532,New Jersey,13
4892,B16001_036E,Polish,2012,34,65613,8255899,0.794740827135,New Jersey,9
4893,B16001_039E,Serbo-Croatian,2012,34,9284,8255899,0.112452926084,New Jersey,25
4894,B16001_042E,Other Slavic languages,2012,34,20685,8255899,0.250548123227,New Jersey,22
4895,B16001_045E,Armenian,2012,34,5815,8255899,0.0704344856932,New Jersey,29
4896,B16001_048E,Persian,2012,34,9169,8255899,0.111059982686,New Jersey,26
4897,B16001_051E,Gujarati,2012,34,71997,8255899,0.872067354506,New Jersey,7
4898,B16001_054E,Hindi,2012,34,62743,8255899,0.759977804961,New Jersey,10
4899,B16001_057E,Urdu,2012,34,27077,8255899,0.327971551009,New Jersey,18
